symbol,announcement_date,announcement_timestamp,description,attachment_url,attachment_text,company_name,isin,industry,sequence_id,source
INDIGO,2015-11-18,2015-11-18 08:34:00,Updates,https://nsearchives.nseindia.com/corporate/INDIGO_18112015083452_025.zip,"InterGlobe Aviation Limited has informed the Exchange that the Competition Commission of India has passed an order ( CCI Order ) on November 17, 2015 levying a penalty of Rs. 63.74 crores on the Company for breach of Section 3(1) read with Section 3(3)(a) of the Competition Act, 2002.The Company is studying the CCI Order and will take legal steps to challenge the above order in the appropriate forum. The Company has been legally advised that it is not in contravention of the provisions of the Competition Act, 2002.",InterGlobe Aviation Limited,INE646L01027,,100242009,nse
INDIGO,2015-11-19,2015-11-19 08:29:00,"Code of Conduct under SEBI(PIT) Reg., 2015",https://nsearchives.nseindia.com/corporate/INDIGO_19112015082951_209.zip,"InterGlobe Aviation Limited has informed the Exchange that in compliance with Regulation 8(1) of the Securities and Exchange Board of India (Prohibition of Insider Trading) Regulations, 2015, the board of directors of InterGlobe Aviation Limited (the  Board"") had formulated and approved the InterGlobe Aviation Limited - Code of Practices and Procedures for Fair Disclosure of Unpublished Price Sensitive Information ( Code ) on November 09, 2015. In compliance with Regulation 8 (2) of the Securities and Exchange Board of India (Prohibition of Insider Trading) Regulations, 2015, please find enclosed a copy of the Code approved by the Board.",InterGlobe Aviation Limited,INE646L01027,,100244618,nse
INDIGO,2015-12-21,2015-12-21 08:53:00,Updates,https://nsearchives.nseindia.com/corporate/INDIGO_21122015085359.zip,"InterGlobe Aviation Limited has informed the Exchange that on December 17, 2015 after the close of business hours, the Company has received an official notification from Airbus that the A320 neo aircraft, the first of which was to be delivered on December 30, 2015 has been delayed due to the ""industrial reasons"". At this time Indigo does not have clear visibility of its future A320 neo delivery schedule and the potential for additional delays exists. The Company is looking at mitigating the potential shortfall in capacity throug other options.",InterGlobe Aviation Limited,INE646L01027,,100314536,nse
INDIGO,2016-01-15,2016-01-15 08:19:00,Updates,https://nsearchives.nseindia.com/corporate/INDIGO_15012016081913_026.zip,"InterGlobe Aviation Limited has submitted to the Exchange a copy of the  details of Earnings Call scheduled on January 21, 2016.",InterGlobe Aviation Limited,INE646L01027,,100380644,nse
INDIGO,2016-01-21,2016-01-21 19:33:14,Financial Result Updates,https://nsearchives.nseindia.com/corporate/INDIGO.zip,InterGlobe Aviation Limited has submitted to the exchange the standalone financial results along with the Limited Review Report for the period ended 31-Dec-2015.,InterGlobe Aviation Limited,INE646L01027,,103310,nse
INDIGO,2016-01-21,2016-01-21 19:37:00,Press Release,https://nsearchives.nseindia.com/corporate/indigo_press_21012016193752.zip,"InterGlobe Aviation Limited has informed the Exchange regarding a press release dated January 21, 2016 titled "" InterGlobe Aviation Ltd (""IndiGo"") Reports Highest Quarterly Profit-Before-Tax In Company History""",InterGlobe Aviation Limited,INE646L01027,,100401130,nse
INDIGO,2016-01-21,2016-01-21 19:47:00,Statement of deviation(s) or variation(s) under Reg. 32,https://nsearchives.nseindia.com/corporate/INDIGO_21012016194754_740.zip,"InterGlobe Aviation Limited has submitted to the Exchange the statement for uses / application of funds raised through the public issue for the quarter ended December 31, 2015.The proceeds from IPO is Rs.12,091 million (net of fresh issue related expenses (including Service Tax))",InterGlobe Aviation Limited,INE646L01027,,100401134,nse
INDIGO,2016-01-25,2016-01-25 11:43:00,News Verification,-,"The Exchange has sought clarification from InterGlobe Aviation Limited, with respect to recent news item captioned ""IndiGo asks Airbus to compensate for delay"". In this regard, the Exchange has advised the Company to provide clarification/confirmation on the news item in detail including the following: a) Whether such negotiations were taking place and b) Whether you/company are aware of any information that has not been announced to the Exchanges which could explain the aforesaid movement in the trading. The response from the company is awaited.",InterGlobe Aviation Limited,INE646L01027,,100408121,nse
INDIGO,2016-01-25,2016-01-25 17:15:00,News Verification,https://nsearchives.nseindia.com/corporate/INDIGO_236_News_Verification_25012016_Reply_25012016171522.zip,"The Exchange has sought clarification from InterGlobe Aviation Limited with respect to recent news item captioned  IndiGo asks Airbus to compensate for delay . The Exchange, in order to verify the accuracy or otherwise of the information reported in the media and to inform the market place so that the interest of the investors is safeguarded, had written to the company. InterGlobe Aviation Limited has submitted their response.",InterGlobe Aviation Limited,INE646L01027,,100408510,nse
INDIGO,2016-02-02,2016-02-02 19:12:00,Updates,https://nsearchives.nseindia.com/corporate/INDIGO_02022016191255_417.zip,InterGlobe Aviation Limited has informed the Exchange regarding the contact details of the Key Managerial Personnel authorised by the Board under Regulation 30(5).,InterGlobe Aviation Limited,INE646L01027,,100429982,nse
INDIGO,2016-02-29,2016-02-29 08:16:00,Press Release,https://nsearchives.nseindia.com/corporate/INDIGO_29022016081619_312.zip,"InterGlobe Aviation Limited has informed the Exchange regarding a press release dated February 29, 2016, titled ""InterGlobe Aviation Ltd (""IndiGo"") to Take Delivery of 24 Airbus A320neo Aircraft over the Next Thirteen Months"".",InterGlobe Aviation Limited,INE646L01027,,100503506,nse
INDIGO,2016-04-05,2016-04-05 09:54:00,Disc. under Reg.30 of SEBI (SAST) Reg.2011,https://nsearchives.nseindia.com/corporate/1_05042016095431.zip,"InterGlobe Enterprises Limited has submitted to the Exchange vide letter dated April 4, 2016 a copy of disclosure under Regulation 30(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011.",InterGlobe Aviation Limited,INE646L01027,,100599347,nse
INDIGO,2016-04-13,2016-04-13 14:18:00,Disc. under Reg.30 of SEBI (SAST) Reg.2011,https://nsearchives.nseindia.com/corporate/INDIGOPart.zip,"Khaitan & Co. has submitted to the Exchange vide letter dated April 7, 2016 a copy of disclosure under Regulation 30(2) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011.",InterGlobe Aviation Limited,INE646L01027,,100624698,nse
