symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
SUZLON,Q,2016-12-08,14.65,14.96,14.48,14.87,14.87,14.58,1849379,27400320,2140,INE040H01021
SUZLON,Q,2016-12-09,14.65,14.96,14.48,14.87,14.87,14.58,1849379,27400320.00,2140,INE040H01021
SUZLON,Q,2016-12-12,14.70,14.86,14.61,14.64,14.64,14.78,2510447,36910866.00,1437,INE040H01021
SUZLON,Q,2016-12-14,14.71,14.75,14.42,14.45,14.45,14.71,2315556,33615045.00,1665,INE040H01021
SUZLON,Q,2016-12-15,14.50,14.50,14.30,14.39,14.39,14.45,2313480,33366176.00,1649,INE040H01021
SUZLON,Q,2016-12-16,14.40,14.49,14.28,14.41,14.41,14.39,1614842,23210162.00,1485,INE040H01021
SUZLON,Q,2016-12-19,14.45,14.45,14.25,14.30,14.30,14.41,1745292,25001073.00,1267,INE040H01021
SUZLON,Q,2016-12-20,14.31,14.36,14.11,14.15,14.15,14.30,1347721,19165323.00,1289,INE040H01021
SUZLON,Q,2016-12-21,14.25,14.25,14.02,14.04,14.04,14.15,1602756,22573382.00,2302,INE040H01021
SUZLON,Q,2016-12-22,14.00,14.20,13.77,14.00,14.00,14.04,18747303,260390386.00,2535,INE040H01021
SUZLON,Q,2016-12-23,14.05,14.20,13.91,13.97,13.97,14.00,1928913,27114727.00,1853,INE040H01021
SUZLON,Q,2016-12-26,13.98,13.99,13.67,13.70,13.70,13.97,1934785,26619503.00,2246,INE040H01021
SUZLON,Q,2016-12-27,13.70,13.85,13.65,13.78,13.78,13.70,1725749,23699694.00,1921,INE040H01021
SUZLON,Q,2016-12-28,13.87,13.87,13.61,13.66,13.66,13.78,2205854,30281490.00,2074,INE040H01021
SUZLON,Q,2016-12-29,13.75,13.75,13.62,13.69,13.69,13.66,1933497,26452963.00,1187,INE040H01021
SUZLON,Q,2016-12-30,13.72,14.01,13.70,13.82,13.82,13.69,3261030,45275443.00,2378,INE040H01021
SUZLON,Q,2017-01-02,13.90,14.17,13.83,14.09,14.09,13.82,2315796,32464065.00,1784,INE040H01021
SUZLON,Q,2017-01-03,14.05,14.34,14.05,14.22,14.22,14.09,2384496,33881077.00,1894,INE040H01021
SUZLON,Q,2017-01-04,14.20,15.05,14.20,14.93,14.93,14.22,5569054,82008827.00,4179,INE040H01021
SUZLON,Q,2017-01-05,15.10,15.28,14.96,15.14,15.14,14.93,5684192,86114159.00,3137,INE040H01021
SUZLON,Q,2017-01-06,15.19,15.24,14.63,14.71,14.71,15.14,4477912,66510195.00,3988,INE040H01021
SUZLON,Q,2017-01-09,14.75,15.13,14.67,14.99,14.99,14.71,4276672,63611270.00,3281,INE040H01021
SUZLON,Q,2017-01-10,14.90,15.25,14.85,14.95,14.95,14.99,2938171,43904479.00,2006,INE040H01021
SUZLON,Q,2017-01-11,15.08,15.70,15.00,15.36,15.36,14.95,9588378,147750705.00,6943,INE040H01021
SUZLON,Q,2017-01-12,15.30,15.54,15.09,15.18,15.18,15.36,5191928,79237978.00,3137,INE040H01021
SUZLON,Q,2017-01-13,15.40,15.40,14.98,15.04,15.04,15.18,4194603,63233310.00,2532,INE040H01021
SUZLON,Q,2017-01-16,15.07,15.45,14.95,15.20,15.20,15.04,4773096,72855933.00,2858,INE040H01021
SUZLON,Q,2017-01-17,15.45,15.83,15.45,15.67,15.67,15.20,8258992,129375202.00,5079,INE040H01021
SUZLON,Q,2017-01-18,15.70,15.94,15.60,15.76,15.76,15.67,5823999,91886474.00,3616,INE040H01021
SUZLON,Q,2017-01-19,15.84,17.44,15.71,17.16,17.16,15.76,14317797,238777641.00,14158,INE040H01021
SUZLON,Q,2017-01-20,17.25,18.00,17.05,17.35,17.35,17.16,18699178,327455376.00,18518,INE040H01021
SUZLON,Q,2017-01-23,17.46,17.97,17.44,17.53,17.53,17.35,9994742,176417165.00,7935,INE040H01021
SUZLON,Q,2017-01-24,17.69,17.75,16.87,17.04,17.04,17.53,7777452,133801402.00,5700,INE040H01021
SUZLON,Q,2017-01-25,17.15,17.47,16.95,17.18,17.18,17.04,6313349,108794053.00,4427,INE040H01021
SUZLON,Q,2017-01-27,17.19,17.83,17.19,17.38,17.38,17.18,10301371,179923072.00,5064,INE040H01021
SUZLON,Q,2017-01-30,17.50,17.72,17.30,17.37,17.37,17.38,6648631,116884316.00,3316,INE040H01021
SUZLON,Q,2017-01-31,17.35,17.56,17.10,17.14,17.14,17.37,6040250,104727927.00,2870,INE040H01021
SUZLON,Q,2017-02-01,17.20,17.65,16.10,16.25,16.25,17.14,13058396,218999442.00,7987,INE040H01021
SUZLON,Q,2017-02-02,16.45,16.70,16.05,16.15,16.15,16.25,4068687,66575968.00,2983,INE040H01021
SUZLON,Q,2017-02-03,16.20,16.40,15.70,15.95,15.95,16.15,7299810,116709067.00,4997,INE040H01021
SUZLON,Q,2017-02-06,16.10,16.35,15.85,16.00,16.00,15.95,3558402,57338221.00,2761,INE040H01021
SUZLON,Q,2017-02-07,16.00,16.15,15.70,15.85,15.85,16.00,2588238,41136950.00,2006,INE040H01021
SUZLON,Q,2017-02-08,15.85,16.75,15.85,16.60,16.60,15.85,5900679,96543530.00,4455,INE040H01021
SUZLON,Q,2017-02-09,16.85,17.40,16.65,17.10,17.10,16.60,8218300,140059413.00,6352,INE040H01021
SUZLON,Q,2017-02-10,17.30,17.65,17.05,17.20,17.20,17.10,7616286,132143782.00,4525,INE040H01021
SUZLON,Q,2017-02-13,18.75,19.10,17.90,18.05,18.05,17.20,21563961,394358712.00,14388,INE040H01021
SUZLON,Q,2017-02-14,18.00,18.20,17.10,17.15,17.15,18.05,6788143,118559972.00,4539,INE040H01021
SUZLON,Q,2017-02-15,17.00,17.20,16.45,16.65,16.65,17.15,7655454,128112180.00,4145,INE040H01021
SUZLON,Q,2017-02-16,16.85,17.20,16.50,17.15,17.15,16.65,3811238,64610148.00,3083,INE040H01021
SUZLON,Q,2017-02-17,17.25,17.40,16.90,17.00,17.00,17.15,3783526,64785907.00,2894,INE040H01021
SUZLON,Q,2017-02-20,17.25,17.30,17.00,17.10,17.10,17.00,3031951,52063808.00,2274,INE040H01021
SUZLON,Q,2017-02-21,17.10,17.60,17.10,17.35,17.35,17.10,4226038,73448188.00,2854,INE040H01021
SUZLON,Q,2017-02-22,17.45,17.85,17.45,17.70,17.70,17.35,6246274,110459966.00,4093,INE040H01021
SUZLON,Q,2017-02-23,17.90,18.40,17.90,18.10,18.10,17.70,9042024,164180245.00,6756,INE040H01021
SUZLON,Q,2017-02-27,18.05,18.15,17.45,17.55,17.55,18.10,5843721,103967142.00,3601,INE040H01021
SUZLON,Q,2017-02-28,17.65,18.30,17.45,18.10,18.10,17.55,5550205,99421419.00,4277,INE040H01021
SUZLON,Q,2017-03-01,18.25,18.30,17.80,17.85,17.85,18.10,4117243,74150709.00,2713,INE040H01021
SUZLON,Q,2017-03-02,18.00,18.20,17.50,17.60,17.60,17.85,5003727,89195808.00,2655,INE040H01021
SUZLON,Q,2017-03-03,17.45,18.00,17.25,17.85,17.85,17.60,5278941,93236616.00,2553,INE040H01021
SUZLON,Q,2017-03-06,17.85,18.05,17.55,17.60,17.60,17.85,2952870,52339028.00,1772,INE040H01021
SUZLON,Q,2017-03-07,17.65,18.00,17.60,17.75,17.75,17.60,3394604,60395188.00,1951,INE040H01021
SUZLON,Q,2017-03-08,17.75,17.80,17.40,17.45,17.45,17.75,3382081,59373337.00,1784,INE040H01021
SUZLON,Q,2017-03-09,17.40,17.65,17.25,17.40,17.40,17.45,5097367,88819641.00,2238,INE040H01021
SUZLON,Q,2017-03-10,17.60,17.60,16.90,17.15,17.15,17.40,4167078,71872914.00,2510,INE040H01021
SUZLON,Q,2017-03-14,17.65,17.85,17.10,17.20,17.20,17.15,5526265,95994318.00,3074,INE040H01021
