symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
MANAPPURAM,Q,2016-12-08,73.25,74.25,72,72.4,72.4,73.95,595994,43549713,4950,INE522D01027
MANAPPURAM,Q,2016-12-09,73.25,74.25,72.00,72.40,72.40,73.95,595994,43549713.00,4950,INE522D01027
MANAPPURAM,Q,2016-12-12,74.00,74.00,70.30,70.80,70.80,73.75,416658,30060963.00,3723,INE522D01027
MANAPPURAM,Q,2016-12-14,70.55,72.80,69.00,69.40,69.40,70.35,569650,40421609.00,2899,INE522D01027
MANAPPURAM,Q,2016-12-15,69.50,70.65,67.85,68.65,68.65,69.40,485526,33575719.00,3190,INE522D01027
MANAPPURAM,Q,2016-12-16,69.30,69.55,66.60,67.15,67.15,68.65,373009,25328679.00,2691,INE522D01027
MANAPPURAM,Q,2016-12-19,67.05,67.10,63.00,63.20,63.20,67.15,741070,47460302.00,5681,INE522D01027
MANAPPURAM,Q,2016-12-20,63.50,64.35,60.00,60.25,60.25,63.20,708916,43540083.00,6461,INE522D01027
MANAPPURAM,Q,2016-12-21,60.55,63.55,58.60,62.25,62.25,60.25,932135,56644330.00,5643,INE522D01027
MANAPPURAM,Q,2016-12-22,62.60,63.20,60.10,60.40,60.40,62.25,802633,48865498.00,11656,INE522D01027
MANAPPURAM,Q,2016-12-23,60.45,62.15,59.70,61.00,61.00,60.40,603805,36845020.00,3682,INE522D01027
MANAPPURAM,Q,2016-12-26,60.90,60.90,57.80,58.65,58.65,61.00,402921,24100903.00,2417,INE522D01027
MANAPPURAM,Q,2016-12-27,58.75,63.20,58.70,62.60,62.60,58.65,751311,45889154.00,4224,INE522D01027
MANAPPURAM,Q,2016-12-28,63.00,66.80,62.05,65.70,65.70,62.60,1116308,72367366.00,6308,INE522D01027
MANAPPURAM,Q,2016-12-29,65.85,68.35,65.30,66.35,66.35,65.70,822312,55090713.00,4123,INE522D01027
MANAPPURAM,Q,2016-12-30,67.75,68.75,66.70,67.25,67.25,66.35,477040,32259282.00,2323,INE522D01027
MANAPPURAM,Q,2017-01-02,68.00,69.30,67.50,68.90,68.90,67.25,312358,21391251.00,2090,INE522D01027
MANAPPURAM,Q,2017-01-03,69.00,73.00,68.20,72.50,72.50,68.90,718610,51259310.00,4322,INE522D01027
MANAPPURAM,Q,2017-01-04,73.40,73.80,69.00,69.45,69.45,72.50,878134,62411896.00,5759,INE522D01027
MANAPPURAM,Q,2017-01-05,70.95,71.45,70.15,70.65,70.65,69.45,286427,20248041.00,2066,INE522D01027
MANAPPURAM,Q,2017-01-06,71.25,72.75,71.05,71.50,71.50,70.65,333867,23956691.00,2032,INE522D01027
MANAPPURAM,Q,2017-01-09,72.80,72.80,70.30,70.70,70.70,71.50,219080,15575043.00,1693,INE522D01027
MANAPPURAM,Q,2017-01-10,71.35,72.70,70.80,71.30,71.30,70.70,357302,25657005.00,1964,INE522D01027
MANAPPURAM,Q,2017-01-11,72.80,74.00,71.70,73.50,73.50,71.30,469928,34388704.00,2570,INE522D01027
MANAPPURAM,Q,2017-01-12,75.50,76.00,73.00,73.80,73.80,73.50,718610,53522176.00,3522,INE522D01027
MANAPPURAM,Q,2017-01-13,74.85,74.85,72.65,73.55,73.55,73.80,249415,18352890.00,1445,INE522D01027
MANAPPURAM,Q,2017-01-16,74.55,79.50,74.00,78.40,78.40,73.55,1108667,85733717.00,6218,INE522D01027
MANAPPURAM,Q,2017-01-17,79.60,81.80,78.85,79.90,79.90,78.40,918641,73772640.00,5856,INE522D01027
MANAPPURAM,Q,2017-01-18,80.45,82.55,80.40,81.15,81.15,79.90,570446,46345923.00,3857,INE522D01027
MANAPPURAM,Q,2017-01-19,81.90,82.10,78.60,78.90,78.90,81.15,468997,37482029.00,3676,INE522D01027
MANAPPURAM,Q,2017-01-20,78.85,79.25,75.60,77.05,77.05,78.90,511417,39393870.00,3560,INE522D01027
MANAPPURAM,Q,2017-01-23,77.00,78.50,75.75,77.90,77.90,77.05,441576,34286164.00,3228,INE522D01027
MANAPPURAM,Q,2017-01-24,78.00,79.40,77.50,78.25,78.25,77.90,363706,28582271.00,2298,INE522D01027
MANAPPURAM,Q,2017-01-25,79.00,81.00,78.15,80.25,80.25,78.25,695763,55649760.00,3633,INE522D01027
MANAPPURAM,Q,2017-01-27,80.90,81.40,79.70,79.90,79.90,80.25,445122,35805664.00,2472,INE522D01027
MANAPPURAM,Q,2017-01-30,79.45,81.40,79.45,80.55,80.55,79.90,359923,29071698.00,2572,INE522D01027
MANAPPURAM,Q,2017-01-31,81.50,81.50,78.20,78.85,78.85,80.55,362343,28886789.00,2649,INE522D01027
MANAPPURAM,Q,2017-02-01,79.00,84.60,78.35,83.90,83.90,78.85,1000812,82095310.00,5812,INE522D01027
MANAPPURAM,Q,2017-02-02,84.90,88.90,83.75,87.70,87.70,83.90,1363542,118607234.00,9971,INE522D01027
MANAPPURAM,Q,2017-02-03,88.40,93.75,88.10,92.05,92.05,87.70,1146071,105368905.00,7396,INE522D01027
MANAPPURAM,Q,2017-02-06,93.45,95.85,90.95,91.60,91.60,92.05,885028,82227909.00,6538,INE522D01027
MANAPPURAM,Q,2017-02-07,91.65,93.65,90.80,91.70,91.70,91.60,648673,59731027.00,3898,INE522D01027
