symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
DLF,Q,2016-12-08,112,114.55,111.75,112.9,112.9,112.35,1073629,121497465,4977,INE271C01023
DLF,Q,2016-12-09,112.00,114.55,111.75,112.90,112.90,112.35,1073629,121497465.00,4977,INE271C01023
DLF,Q,2016-12-12,115.60,116.80,112.30,113.30,113.10,114.90,924601,105266910.00,4755,INE271C01023
DLF,Q,2016-12-14,113.05,114.50,111.60,112.70,111.60,112.20,1502600,170371064.00,3334,INE271C01023
DLF,Q,2016-12-15,112.00,114.00,111.00,112.80,112.80,112.70,567548,64108116.00,3466,INE271C01023
DLF,Q,2016-12-16,112.85,113.25,111.05,111.75,111.75,112.80,517330,57919539.00,2277,INE271C01023
DLF,Q,2016-12-19,112.95,112.95,111.30,111.80,111.80,111.75,348049,38979922.00,2634,INE271C01023
DLF,Q,2016-12-20,113.00,113.80,111.40,112.90,112.90,111.80,562314,63326556.00,3964,INE271C01023
DLF,Q,2016-12-21,113.00,118.30,113.00,117.50,117.50,112.90,1011409,117687945.00,7632,INE271C01023
DLF,Q,2016-12-22,117.30,118.40,114.40,115.30,115.30,117.50,1100919,128353199.00,8281,INE271C01023
DLF,Q,2016-12-23,114.90,116.00,113.05,113.50,113.50,115.30,582440,66622089.00,4510,INE271C01023
DLF,Q,2016-12-26,112.30,112.90,104.40,105.35,105.35,113.50,1342565,144174710.00,8467,INE271C01023
DLF,Q,2016-12-27,103.45,109.40,101.05,108.40,108.40,105.35,1970142,205896679.00,11207,INE271C01023
DLF,Q,2016-12-28,108.10,109.45,106.15,107.70,107.70,108.40,873568,94286571.00,6075,INE271C01023
DLF,Q,2016-12-29,107.05,111.20,106.50,110.20,110.20,107.70,616743,67051012.00,5244,INE271C01023
DLF,Q,2016-12-30,110.55,113.25,110.05,111.35,111.35,110.20,980059,109382404.00,6985,INE271C01023
DLF,Q,2017-01-02,115.50,120.90,114.00,118.75,118.75,111.35,2131308,250998057.00,11473,INE271C01023
DLF,Q,2017-01-03,119.40,120.90,116.70,119.15,119.15,118.75,1176715,139208743.00,6925,INE271C01023
DLF,Q,2017-01-04,119.90,125.85,119.05,125.45,125.45,119.15,2008036,247277499.00,10746,INE271C01023
DLF,Q,2017-01-05,126.50,127.85,124.55,126.70,126.70,125.45,1472095,185767375.00,8184,INE271C01023
